མྱུག,3
མྱུགས་པ,2
མྱུར་པོ,21
མྱུར་བ,2759
མྱུར་མ,11
མྱུར་འགྲོས,1
མྱུར་ལམ,1
མྱུལ་བ,35
མྱེ,147
མྱེད,1920
མྱེས,1
མྱོག,53
མྱོང་ཁྲིད,5
མྱོང་གྲུབ,3
མྱོང་བ,13027
མྱོངས,17
མྱོས་པ,1740
མྱོས་མ,11
ཙ,1080
ཙ་ཀ་ལི,26
ཙ་ཀོ་ར,5
ཙ་ན,11
ཙ་ན་ཀ,30
ཙ་པ,5
ཙ་ར,135
ཙ་ར་ཀ,6
ཙ་རི,52
ཙ་སྡེ,13
ཙཀྲ,201
ཙག,20
ཙན་དན,27
ཙམ,4189
ཙམ་པ་ཀ,13
ཙམ་པོ་བ,16
ཙར་ཙར,2
ཙར་རེ,2
ཙཱ་རུ,87
ཙི་ཏྲ,6
ཙི་ཏྲ་ཀ,18
ཙི་ན,11
ཙི་ཙི,7
ཙུ་ཏ,73
ཙུག,4
ཙུམ་པ,4
ཙོ་ཙ,1
ཙོག་པུ,744
ཙོག་པོ,17
ཙོག་ཙོག,1
ཚ,849
ཚ་ཁ,3
ཚ་ཁང,1
ཚ་ཆུ,9
ཚ་བ,2390
ཚ་བཤལ,1
ཚ་བོ,53
ཚ་མིག,6
ཚ་མོ,30
ཚ་ཚ,68
ཚ་རྟིང་མ,3
ཚ་ལ,5
ཚ་སྣ,3
ཚག,93
ཚག་པ,14
ཚག་ཚག,5
ཚགས,17
ཚགས་མ,4
ཚང,78
ཚང་བ,10213
ཚང་མ,341
ཚང་ཚིང,1
ཚང་ཟླ,1
ཚང་ར,15
ཚངས,20
ཚངས་ཆེན,10
ཚངས་ཐིག,3
ཚངས་དབྱངས,3
ཚངས་པ,11931
ཚངས་བུག,2
ཚངས་མ,39
ཚངས་རིས,6
ཚངས་སྐུད,16
ཚངས་སྤྱོད,9
ཚད,1807
ཚད་པ,419
ཚད་མ,15725
ཚད་འབྲས,5
ཚད་ལྡན,3
ཚན,351
ཚན་ཁ,3
ཚན་ཆེ་བ,1
ཚན་དེ,1
ཚན་པ,19
ཚབ,71
ཚབ་མ,16
ཚབས,5
ཚམ་ངམ,1
ཚམ་རྔམ,1
ཚར,279
ཚར་པ,33
ཚར་བ,671
ཚར་བུ,3
ཚར་མ,3
ཚལ,808
ཚལ་པ,109
ཚལ་བུ,14
ཚས,9
ཚི,33
ཚི་གུ,17
ཚི་བ,6
ཚིག,1844
ཚིག་གཏེར,1
ཚིག་གཞི,4
ཚིག་གསལ,13
ཚིག་གུ,12
ཚིག་ཉམས,1
ཚིག་དབང,1
ཚིག་དོན,30
ཚིག་དོར,1
ཚིག་པ,637
ཚིག་ཕྲད,1
ཚིག་མ,9
ཚིག་མཐའ,2
ཚིག་མཚམས,1
ཚིག་མཚོན,2
ཚིག་ཚོགས,1
ཚིག་ཟིན,1
ཚིག་འགྲེལ,6
ཚིག་འཇམ་པོ,15
ཚིག་འཕྲོ,1
ཚིག་འབྲུ,22
ཚིག་རོ,1
ཚིག་རྒྱན,3
ཚིག་རྩུབ,35
ཚིག་ལེའུ,745
ཚིག་ལོ,1
ཚིག་ལྷུག,6
ཚིག་སྦྱོར,4
ཚིགས,234
ཚིགས་ཅན,2
ཚིགས་མ,35
ཚིམ་པ,4350
ཚིམས་པ,637
ཚིར,2
ཚིལ,105
ཚིལ་ཆེན,29
ཚིལ་བུ,15
ཚིས,3
ཚུ་ཁ,1
ཚུ་རི,8
ཚུ་རོལ,3
ཚུག,136
ཚུགས,775
ཚུགས་པ,1328
ཚུགས་ཤིང,28
ཚུད,548
ཚུད་པ,1143
ཚུན,65
ཚུན་ཆད,1
ཚུབ་མ,17
ཚུར,72
ཚུར་སྤྱོན,1
ཚུལ,9358
ཚུལ་ཁྲིམས,519
ཚུལ་བཞིན,1
ཚུལ་མཐུན,2
ཚུལ་མིན,2
ཚུལ་འཆོས,1
ཚུལ་ལྡན,3
ཚེ,40252
ཚེ་ཆང,1
ཚེ་ཆུ,18
ཚེ་དབང,7
ཚེ་བུམ,8
ཚེ་འགུགས,8
ཚེ་རབས,3
ཚེ་རིང,1
ཚེ་རིང་པོ,10
ཚེ་རིང་བ,3
ཚེ་རིལ,6
ཚེ་ལོ,1
ཚེ་སྐྲ,1
ཚེ་སྒྲུབ,5
ཚེ་སྙིགས་མ,2
ཚེ་སྨད,1
ཚེག,5
ཚེག་དྲག,4
ཚེགས,10
ཚེམ་དྲུབ,1
ཚེམ་བུ,20
ཚེམ་ཚེམ,2
ཚེམས,72
ཚེར་མ,303
ཚེར་ཤིང,1
ཚེས,131
ཚེས་པ,112
ཚེས་ཟླ,3
ཚེས་ལོ,1
ཚོ,1004
ཚོ་བ,15
ཚོགས,15983
ཚོགས་ཁུག,1
ཚོགས་གསོག,15
ཚོགས་ཅན,14
ཚོགས་ཆེན,5
ཚོགས་ཆོས,3
ཚོགས་པ,6367
ཚོགས་བདག,7
ཚོགས་མཆོད,5
ཚོགས་མི,1
ཚོགས་འཁོར,6
ཚོགས་འདུ,2
ཚོགས་རྫས,4
ཚོགས་ལམ,21
ཚོགས་སྤྱི,10
ཚོང,3
ཚོང་ཁེ,2
ཚོང་ཉེས,1
ཚོང་དཔོན,6
ཚོང་དུས,5
ཚོང་པ,323
ཚོང་འདུ་ས,1
ཚོང་འདུས,4
ཚོང་ལྷ,1
ཚོངས,3
ཚོད,76
ཚོད་མ,85
ཚོད་ཟིན་པ,29
ཚོད་ལེན་པ,5
ཚོད་ཤེས་པ,1
ཚོན,65
ཚོན་པོ,24
ཚོན་རྩི,52
ཚོམ་པ,5
ཚོམ་བུ,804
ཚོམས,21
ཚོར་བ,5444
ཚོལ,443
ཚོས,34
ཚོས་པ,157
ཚོས་བྱེད,1
ཚོས་མ,31
ཚྭ,209
ཚྭ་སྒོ,1
ཛ,1039
ཛ་བ,32
ཛ་ཡ,46
ཛཱ་ཏི,163
ཛི་ན་མི་ཏྲ,40
ཛོ་ཀི,43
ཝ,1120
ཝ་ཁ,2
ཝ་ཆུ,2
ཝ་ཏ,6
ཝ་ཏི,34
ཝ་མོ,27
ཝ་རུ་ཎ,21
ཝ་ལ,12
ཝ་ལེ,39
ཝ་ལྤགས,4
ཝ་ས,1
ཝང,11
ཝརྟུ,3
ཝལ་ཝལ,5
ཝལ་ལེ,16
ཝེར་མ,10
ཝཾ་ཤེ,1
ཞ,225
ཞ་ཉེ,29
ཞ་བ,65
ཞ་བོ,39
ཞ་རྡོ,2
ཞ་ལ,5
ཞ་ལུ,39
ཞ་ལུ་པ,11
ཞ་སྨྱུག,1
ཞག,222
ཞག་པ,1
ཞགས་པ,2642
ཞང,4
ཞང་ཉེ,3
ཞང་པོ,105
ཞང་བློན,7
ཞན་པ,549
ཞབས,3549
ཞབས་ཀྱུ,27
ཞབས་གདུབ,51
ཞབས་ཏོག,29
ཞབས་པད,2
ཞབས་ཕྱི,1
ཞབས་བརྟན,20
ཞབས་བསིལ,450
ཞབས་མ,12
ཞབས་འདེགས,3
ཞབས་འདྲེན,4
ཞབས་ར,3
ཞབས་རྒྱན,2
ཞབས་རྗེན་པ,1
ཞབས་རྗེས,5
ཞར,22
ཞར་བ,48
ཞལ,1399
ཞལ་ཁེབས,3
ཞལ་ཁྲིད,2
ཞལ་གདམས,147
ཞལ་གཟིགས,75
ཞལ་གསོ,8
ཞལ་ངོ,39
ཞལ་ཆེམས,5
ཞལ་ཏ,37
ཞལ་དཀར,62
ཞལ་དངོས,1
ཞལ་བ,41
ཞལ་བཀོད,2
ཞལ་བདག,1
ཞལ་བཞེས,5
ཞལ་བཟེད,2
ཞལ་བརྒྱ,1
ཞལ་བརྡ,3
ཞལ་བཤུས,5
ཞལ་བསིལ,3
ཞལ་བསྲོ,16
ཞལ་བྱང་བ,1
ཞལ་མཆུ,5
ཞལ་ཚོམ,1
ཞལ་ཟས,137
ཞལ་འདོན,3
ཞལ་འཕངས,3
ཞལ་འབག,3
ཞལ་འབྱེད་པ,1
ཞལ་རྒྱས,5
ཞལ་ལ,150
ཞལ་ལག,5
ཞལ་ལུ,3
ཞལ་ལྕེ,4
ཞལ་ལྕེ་བ,1
ཞལ་ཤེས,48
ཞལ་སྐྱིན,1
ཞལ་སྐྱེམས,1
ཞལ་སྔ,93
ཞལ་སློབ,3
ཞི་གནས,72
ཞི་དུལ,2
ཞི་དྲག,29
ཞི་བ,27887
ཞི་བ་འཚོ,106
ཞི་བ་ལྷ,360
ཞི་བ་སྙིང་པོ,2
ཞི་བདེ,89
ཞི་བྱེད,1
ཞི་མོ,1
ཞི་ལྷག,2
ཞིག་གསོ,1
ཞིག་པ,2551
ཞིག་པོ,75
ཞིང་ཁ,2
ཞིང་ཁམས,29
ཞིང་ཆེན,3
ཞིང་པ,146
ཞིང་མཆོག,8
ཞིང་ར,1
ཞིང་ལྤགས,10
ཞིང་ས,11
ཞིང་སྐྱོང,1
ཞིབ་ཆ,2
ཞིབ་པ,1389
ཞིབ་མ,13
ཞིབ་མོ,1075
ཞིབ་ལྟ,1
ཞིམ་ཐིག་ལེ,2
ཞིམ་པ,747
ཞིམ་པོ,863
ཞིམ་བུ,2
ཞུ,9910
ཞུ་ཆེན,1
ཞུ་དག,1
ཞུ་དོན,1
ཞུ་བ,6885
ཞུ་མཁན,9
ཞུ་མཆིད,1
ཞུ་ཡིག,75
ཞུགས,6389
ཞུགས་མེ,1
ཞུད་པ,28
ཞུན་ཐིགས,8
ཞུན་མ,407
ཞུམ་པ,1056
ཞུམ་བུ,9
ཞུར,9
ཞུལ་བ,2
ཞུས,2854
ཞུས་ངོ,9
ཞུས་དག,38
ཞུས་པ,13783
ཞེ,1020
ཞེ་གཅིག,3
ཞེ་ས,59
ཞེ་སྡང,3
ཞེད་པ,13
ཞེན་དོན,6
ཞེན་པ,8018
ཞེན་ཡུལ,27
ཞེན་རིག,3
ཞོ,220
ཞོ་ཁ,4
ཞོ་འབྲས,1
ཞོ་ཤ,157
ཞོག,2157
ཞོག་མ,2
ཞོགས,46
ཞོགས་ཇ,1
ཞོགས་པ,28
ཞོགས་མ,13
ཞོད,1
ཞོན,917
ཞོན་པ,974
ཞོམ་པ,14
ཞོར,6
ཞོལ,27
ཞོལ་མོ,2
ཞྭ་ཏོག,1
ཞྭ་དམར,4
ཞྭ་དམར་པ,2
ཞྭ་ནག,3
ཞྭ་མོ,2
ཟ,4333
ཟ་ཉལ,1
ཟ་བ,9537
ཟ་བྱེད,3
ཟ་མ,255
ཟ་མ་ཏོག,39
ཟ་ཚོད,1
ཟ་ཟི,6
ཟ་འགྲམ,1
ཟ་འདྲེ,14
ཟ་འོག,3
ཟ་སྒོ,1
ཟག,205
ཟག་པ,704
ཟག་བཅས,45
ཟག་བྱེད,1
ཟག་མེད,26
ཟག་རྫས,2
ཟགས་པ,77
ཟང་ཐལ,37
ཟང་མ,10
ཟངས,96
ཟངས་གྲི,1
ཟངས་མ,130
ཟངས་ཚགས,1
ཟངས་རི,25
ཟངས་རྡོ,2
ཟངས་རྩི,1
ཟད་པ,12684
ཟན,120
ཟབ་པ,4379
ཟབ་པོ,20
ཟབ་མོ,7481
ཟབ་ཞི,5
ཟབས,6
ཟམ,5
ཟམ་པ,95
ཟར་མ,171
ཟལ་མོ,1
ཟས,1185
ཟས་ནོར,2
ཟས་བཞི,5
ཟས་མཆོག,26
ཟས་སྣ,44
ཟས་སྦྱིན་པ,3
ཟི་ཁྱིམ,3
ཟི་མ,1
ཟི་ར,6
ཟིང་ངེ་བ,9
ཟིང་པོ,3
ཟིང་བ,4
ཟིན,1486
ཟིན་ཐུན,2
ཟིན་ཐོ,12
ཟིན་པ,13297
ཟིམ་བུ,148
ཟིམ་མེ,9
ཟིལ,124
ཟིལ་གནོན,35
ཟིལ་པ,57
ཟིལ་མངར,5
ཟུག,344
ཟུག་གཟེར,1
ཟུག་པ,1146
ཟུག་རྔུ,238
ཟུག་རྔུ་ཅན,3
ཟུང,56
ཟུང་འཇུག,2
ཟུང་ལྡན,2
ཟུངས,1181
ཟུབ་པ,9
ཟུམ་པ,182
ཟུར,97
ཟུར་ཆག,2
ཟུར་ཐིག,1
ཟུར་པ,72
ཟུར་ཕུད,3
ཟུར་བཀོལ,3
ཟུར་མིག,3
ཟུར་ཟ,6
ཟུར་འདེབས,1
ཟུར་ལྕོག,1
ཟེ,95
ཟེ་བ,109
ཟེ་ཚ,4
ཟེ་ཚྭ,4
ཟེ་འབྲུ,44
ཟེགས་པ,21
ཟེགས་མ,59
ཟེད,4
ཟེའུ,1
ཟེའུ་འབྲུ,320
ཟེར,10838
ཟེར་བ,4728
ཟེར་མ,18
ཟེར་མོ,11
ཟོ,1626
ཟོ་བ,14
ཟོ་ཤེ,1
ཟོག་པོ,51
ཟོང,2
ཟོན,13
ཟོན་པ,2
ཟོམ,15
ཟོམ་པ,1
ཟོར,337
ཟོར་ཁ,2
ཟོར་བ,42
ཟོར་མ,60
ཟོལ,60
ཟོལ་བསྟོད,1
ཟོལ་མ,3
ཟོལ་ཟོག,1
ཟོས་པ,1969
ཟླ་གམ,113
ཟླ་གྲགས,27
ཟླ་གྲོགས,1
ཟླ་ཆུ,2
ཟླ་དག,6
ཟླ་ཕྱེད,5
ཟླ་བ,20892
ཟླ་བུ,6
ཟླ་བོ,82
ཟླ་མཚན,5
ཟླ་མཚམས,1
ཟླ་མཛེས,1
ཟླ་མེད་པ,51
ཟླ་མོ,13
ཟླ་ཚེས,24
ཟླ་ཞག,7
ཟླ་ཞལ,1
ཟླ་ཟེར,20
ཟླ་འཛིན,3
ཟླ་འོད,31
ཟླ་རིས,2
ཟླ་སྟོད,2
ཟླ་སྨད,1
ཟླུག,1
ཟླུམ་པ,461
ཟླུམ་པོ,1649
ཟླུམ་སྐོར,1
ཟློ་བ,138
ཟློག,9066
ཟློག་པ,3227
ཟློག་སྒྱུར,1
ཟློས,3297
ཟློས་གར,11
ཟློས་པ,809
ཟློས་བུ,11
འཁང་བ,10
འཁངས་པ,2
འཁན་པ,1
འཁམས་པ,4
འཁར་གསིལ,13
འཁར་བ,149
འཁར་རྔ,4
འཁལ་བ,22
འཁུ་བ,81
འཁུན་པ,20
འཁུན་སྒྲ,1
འཁུམ་པ,26
འཁུམས་པ,74
འཁུར་བ,51
འཁུལ་བ,4
འཁུས་པ,17
འཁེངས་པ,3
འཁེལ་བ,16
འཁོགས་པ,77
འཁོང་བ,4
འཁོད་པ,2545
འཁོན,29
འཁོན་གྲིབ,1
འཁོན་པ,66
འཁོན་འཛིན,6
འཁོབ,5
འཁོབ་པ,18
འཁོར,2769
འཁོར་གཡོག,16
འཁོར་གསུམ,4
འཁོར་ཆུ,2
འཁོར་བ,25956
འཁོར་བཅས,122
འཁོར་བྱེད,1
འཁོར་མ,63
འཁོར་མོ,128
འཁོར་འདས,4
འཁོར་ཡུག,9
འཁོར་ལོ,25121
འཁོར་ལྷ,2
འཁོར་ས,28
འཁོལ,128
འཁོལ་པོ,1
འཁོལ་བ,144
འཁོས་ཀ,1
འཁྱག,7
འཁྱག་པ,40
འཁྱགས་གྲི,1
འཁྱགས་པ,66
འཁྱམ་པ,189
འཁྱམ་པོ,2
འཁྱམས་པ,862
འཁྱར་པོ,1
འཁྱར་བ,35
འཁྱལ་པ,12
འཁྱལ་བ,21
འཁྱིག,4
འཁྱིམས་པ,5
འཁྱིར་བ,1
འཁྱིལ་པ,844
འཁྱུག,319
འཁྱུག་པ,153
འཁྱུག་པོ,1
འཁྱུགས་པ,65
འཁྱུད་པ,3209
འཁྱུར་བ,1
འཁྱུས་པ,2
འཁྱེར་བ,348
འཁྱོག,30
འཁྱོག་པ,50
འཁྱོག་པོ,93
འཁྱོག་འགྲོ,6
འཁྱོགས་པ,39
འཁྱོང་བ,3
འཁྱོངས་པ,29
འཁྱོམ་པ,4
འཁྱོམས,7
འཁྱོམས་པ,1
འཁྱོར,16
འཁྱོར་པོ,1
འཁྱོར་བ,6
འཁྱོར་འགྲོ,1
འཁྱོལ་བ,152
འཁྲ་བ,11
འཁྲ་ས,2
འཁྲབ་པ,32
འཁྲབས་པ,7
འཁྲས་པ,21
འཁྲི་བ,47
འཁྲིག,26
འཁྲིག་པ,779
འཁྲིགས་པ,946
འཁྲིད་པ,759
འཁྲིལ་བ,228
འཁྲིས་པ,62
འཁྲུ་བ,133
འཁྲུག,326
འཁྲུག་པ,1634
འཁྲུགས་པ,4057
འཁྲུགས་ཚད,1
འཁྲུགས་སྡེབ,2
འཁྲུང་བ,20
འཁྲུངས་པ,1624
འཁྲུངས་ཡུལ,1
འཁྲུངས་རབས,6
འཁྲུད་པ,218
འཁྲུལ་བ,4815
འཁྲུལ་རྒྱུ,48
འཁྲུལ་ཤེས,1
འཁྲུས་པ,31
འཁྲེན་པ,7
འཁྲོག,11
འཁྲོགས་པ,4
འཁྲོལ་བ,273
འགག,1080
འགག་པ,3608
འགག་མདོ,1
འགགས་པ,4784
འགང,2
འགངས,1
འགད་པ,2
འགན་འཛིན,1
འགབ,10
འགབ་པ,6
འགབ་འདྲེ,3
འགམ་པ,6
འགམས་པ,1
འགའ,493
འགའ་རེ,24
འགར་བོ,1
འགལ་བ,15796
འགལ་ཟླ,86
འགལ་འདུ,23
འགལ་རྐྱེན,6
འགལ་རྟགས,24
འགས་པ,395
འགི,3
འགུགས་པ,2017
འགུགས་སྔགས,1
འགུམ་པ,278
འགུམས་པ,72
འགུལ་བ,544
འགུལ་འགུལ,35
འགུལ་ལྡེག,1
འགེགས་པ,161
འགེངས་པ,694
འགེབས་པ,110
འགེམས་པ,64
འགེལ་བ,43
འགོ,162
འགོ་ནད,3
འགོ་པ,11
འགོ་བ,1152
འགོ་བརྗོད,1
འགོ་མ,9
འགོ་ཟིན་པ,1
འགོ་འདྲེན,5
འགོ་འཛིན,5
འགོ་འཛུགས,2
འགོག,514
འགོག་པ,9482
འགོག་བདེན,9
འགོང་པོ,279
འགོང་བ,97
འགོད་པ,5460
འགོམ་པ,104
འགོམས,6
འགོར་བ,173
འགོལ་བ,11
འགོལ་ས,4
འགོས,19
འགོས་པ,51
འགྱང་བ,109
འགྱངས་པ,149
འགྱིང་བ,457
འགྱིང་བག,1
འགྱིང་འཆམ,1
འགྱིངས,129
འགྱིངས་པ,78
འགྱུ་བ,549
འགྱུར་ཏ་རེ,5
འགྱུར་ཕྱག,5
འགྱུར་བ,51259
འགྱུར་ལྡོག,1
འགྱུས་པ,91
འགྱེད,1601
འགྱེད་པ,1518
འགྱེར་བ,1
འགྱེལ་བ,292
འགྱེས་པ,96
འགྱོགས,11
འགྱོད་པ,1360
འགྲང་བ,38
འགྲངས་པ,149
འགྲན་པ,544
འགྲན་ཟླ,56
འགྲན་ཡ,2
འགྲན་སེམས,5
འགྲམ,228
འགྲམ་པ,103
འགྲམ་རུས,1
འགྲམ་སོ,3
འགྲམས་པ,2
འགྲས་པ,76
འགྲིག,189
འགྲིག་པ,486
འགྲིགས་པ,221
འགྲིབ་པ,943
འགྲིབས་པ,60
འགྲིམ་པ,290
འགྲིམས,74
འགྲིམས་པ,125
འགྲིལ་བ,50
འགྲུབ་པ,27012
འགྲུབ་སྦྱོར,3
འགྲུལ་པ,2
འགྲུལ་བ,4
འགྲུས་པ,73
འགྲེ་བ,140
འགྲེང་པོ,5
འགྲེང་བ,327
འགྲེང་བུ,38
འགྲེངས,2
འགྲེངས་པ,21
འགྲེད་པ,12
འགྲེམས་པ,72
འགྲེལ་ཆེན,25
འགྲེལ་པ,8581
འགྲེལ་བཤད,26
འགྲེས་པ,23
འགྲོ,16559
འགྲོ་ཁ,97
འགྲོ་ཆེ་བ,1
འགྲོ་དོན,12
འགྲོ་པོ,34
འགྲོ་བ,44458
འགྲོ་མེད,3
འགྲོ་ལུགས,5
འགྲོ་ས,24
འགྲོངས་ཀ,4
འགྲོངས་པ,43
འགྲོན་པོ,42
འགྲོན་བུ,41
འགྲོས,280
འགྲོས་མ,5
འཆག,137
འཆག་པ,310
འཆག་ས,60
འཆགས་པ,836
འཆང་བ,2482
འཆད་པ,11831
འཆབ་པ,378
འཆམ,58
འཆམ་ར,3
འཆམས་པ,49
འཆའ་བ,540
འཆར་ཀ,580
འཆར་གཞི,115
འཆར་བ,5096
འཆར་སྒོ,62
འཆལ་པ,747
འཆལ་པོ,3
འཆལ་བ,719
འཆི་ཀ,263
འཆི་ཁ,529
འཆི་ཁ་མ,41
འཆི་བ,10055
འཆི་བདག,15
འཆི་མེད,4
འཆི་རྟགས,2
འཆི་ལྟས,10
འཆི་སྲིད,1
འཆིང་བ,2403
འཆིང་རྒྱ,1
འཆིབ་པ,120
འཆུ་བ,15
འཆུག,37
འཆུགས་པ,172
འཆུན་པ,35
འཆུམ་པ,5
འཆུམས་པ,49
འཆུས,13
འཆུས་པ,17
འཆེ་བ,63
འཆེལ་བ,25
འཆེས,7
འཆེས་པ,36
འཆོ་བ,3
འཆོམས,1
འཆོར་བ,470
འཆོལ་བ,1253
འཆོས,111
འཆོས་ཐབས,1
འཆོས་པ,466
འཇག,14
འཇག་མ,87
འཇགས་པ,33
འཇང,5
འཇབ་པ,30
འཇབ་བུ,56
འཇབ་རྩེ,3
འཇམ,124
འཇམ་དཔལ,246
འཇམ་དབྱངས,117
འཇམ་པ,5669
འཇམ་པོ,504
འཇམ་མོ,5
འཇམ་འབྲས,6
འཇམ་ཡུག,1
འཇམ་རོལ,28
འཇམ་རྡོར,20
འཇམ་རྩི,4
འཇམ་རླུང,1
འཇམ་སྐྱུགས,1
འཇའ,11
འཇའ་གུར,1
འཇའ་བ,2
འཇའ་མ,1
འཇའ་མོ,3
འཇའ་ཚོན,26
འཇའ་འོད,6
འཇའ་རིས,2
འཇའ་ལུས,2
འཇའ་ས,11
འཇར་བ,16
འཇལ་བ,1190
འཇས་པ,1
འཇི་བ,22
འཇིག,915
འཇིག་པ,8990
འཇིག་ཚོགས,2
འཇིག་རྟེན,37
འཇིགས་བྱེད,63
འཇིགས་མེད,7
འཇིགས་ས,22
འཇིགས་སྐྱོབ,1
འཇིང,7
འཇིངས,3
འཇིབ་པ,73
འཇིབ་རྩི,1
འཇིབས,41
འཇིམ་པ,491
འཇིམ་སྐུ,2
འཇིལ་བ,67
འཇུ་བ,101
འཇུག,5772
འཇུག་ངོགས,6
འཇུག་པ,41386
འཇུག་མ,6
འཇུག་ཡུལ,28
འཇུག་ལྡོག,4
འཇུག་ཤེས,1
འཇུག་སྒྲུབ,12
འཇུངས་པ,74
འཇུད་པ,125
འཇུན་པ,2
འཇུམ་པ,15
འཇུམས་པ,8
འཇུར་བ,11
འཇུར་བུ,100
འཇུས,56
འཇུས་པ,45
འཇེན་པ,8
འཇེབས་པ,97
འཇོ་བ,386
འཇོ་མ,2
འཇོ་སྒེག,3
འཇོག,1855
འཇོག་པ,8743
འཇོག་པོ,155
འཇོག་མཚམས,2
འཇོང་བ,2
འཇོང་མོ,3
འཇོངས,1
འཇོམས་པ,5339
འཇོམས་བྱེད,1
འཇོལ,13
འཇོལ་བ,30
འཇོལ་མོ,3
འཐག,49
འཐག་པ,197
འཐག་རྡོ,1
འཐད་པ,8508
འཐབ་པ,707
འཐབ་པོ,3
འཐབ་བྲལ,1
འཐབ་མོ,99
འཐབ་ཟླ,5
འཐབས་པ,82
འཐམ་པ,5
འཐམས་པ,22
འཐར་བ,14
འཐས་པ,219
འཐིབ་པ,71
འཐིབས་པ,160
འཐིབས་པོ,59
འཐུ་བ,4
འཐུག,26
འཐུག་པ,65
འཐུག་པོ,195
འཐུང་བ,937
འཐུང་འཕྲོ,1
འཐུངས,93
འཐུངས་པ,454
འཐུད་པ,32
འཐུབ་པ,4
འཐུམ་པ,22
འཐུམས་པ,34
འཐུལ་བ,173
འཐུས,399
འཐུས་པ,193
འཐེང་པོ,8
འཐེང་བ,3
འཐེན་པ,291
འཐེམ་པ,11
འཐོག,15
འཐོག་པ,41
འཐོགས,5
འཐོན་པ,455
འཐོབ་པ,5521
འཐོམ་པ,11
འཐོམས,8
འཐོམས་པ,25
འཐོར་བ,861
འཐོར་བརླག,1
འཐོར་མ,2
འཐོར་འབྲུ,1
འཐོལ་པ,2
འཐོལ་བ,11
འདག,403
འདག་པ,995
འདག་རྫས,1
འདང,2
འདང་བ,13
འདངས་པ,1
འདད,1
འདད་པ,3
འདན་པ,2
འདན་བུ,6
འདབ་པ,11
འདབ་བརྒྱ,4
འདབ་མ,1310
འདབས,33
འདམ་ཀ,5
འདམ་ཆུ,4
འདམ་པ,66
འདམ་བུ,122
འདམས་པ,16
འདའ་ཁ,106
འདའ་བ,8742
འདར་བ,285
འདར་བུ,3
འདལ,4
འདལ་བ,8
འདས་པ,29041
འདས་པོ,3
འདས་ལོ,13
འདི,202380
འདི་དག,1
འདི་པ,254
འདིང་བ,136
འདུ་བ,5688
འདུ་བྱེད,198
འདུ་ཚོགས,2
འདུ་འགོད,1
འདུ་འཕྲོད,2
འདུ་འཛི,419
འདུ་ཤེས,540
འདུ་ས,20
འདུ་སྒོ,1
འདུ་སྤྱི,1
འདུག,8514
འདུག་པ,12033
འདུག་ས,22
འདུག་སྟངས,13
འདུད་པ,843
འདུན,93
འདུན་གྲོས,1
འདུན་པ,2470
འདུན་མ,101
འདུན་ས,116
འདུམ་པ,102
འདུམས་པ,70
འདུར་བ,8
འདུལ་ཁྲིམས,6
འདུལ་བ,10315
འདུལ་ཞིང,7
འདུལ་འཛིན,36
འདུས,2920
འདུས་པ,16296
འདུས་བྱས,11
འདུས་མདོ,124
འདུས་ས,5
འདུས་སྡེ,54
འདེ་བ,13
འདེགས་པ,480
འདེད་པ,84
འདེབས་པ,4432
འདོ,298
འདོ་བ,5
འདོ་ལི,12
འདོ་ལེ,2
འདོགས་གཞི,14
འདོགས་པ,3875
འདོགས་འཕུལ,1
འདོང་བ,615
འདོད་ཆ,2
འདོད་དགུ,8
འདོད་དོན,3
འདོད་པ,51619
འདོད་བློ,9
འདོད་མ,126
འདོད་ཚུལ,17
འདོད་འཇོ,21
འདོད་འདུན,2
འདོད་ཡོན,17
འདོད་རྒུ,867
འདོད་རྒྱལ,25
འདོད་ལྷ,107
འདོད་སེམས,8
འདོད་སྣམ,6
འདོད་སྲེད,2
འདོན,1567
འདོན་པ,3240
འདོམ་པ,110
འདོམས,53
འདོམས་པ,798
འདོར་བ,2368
འདོར་བྱ,3
འདོར་བྱེད,1
འདོལ་བ,1
འདོལ་ས,2
འདྲ་པོ,46
འདྲ་བ,24536
འདྲ་མ,9
འདྲ་འབག,1
འདྲ་སྐུ,2
འདྲད་པ,7
འདྲལ་བ,49
འདྲི་བ,1548
འདྲིད་པ,97
འདྲིལ་བ,681
འདྲིས་པ,1004
འདྲུ,15
འདྲུ་བ,90
འདྲུད་པ,36
འདྲུབ་པ,19
འདྲུབས་པ,2
འདྲུལ་བ,63
འདྲེ,938
འདྲེ་གདོན,3
འདྲེ་བ,450
འདྲེ་མོ,20
འདྲེ་འཇིགས,2
འདྲེག,2
འདྲེགས་པ,2
འདྲེད་པ,35
འདྲེན་པ,5850
འདྲེན་བྱེད,1
འདྲེན་མ,84
འདྲེས་པ,7280
འདྲེས་མ,255
འདྲོག,2
འདྲོག་པ,4
འདྲོགས་པ,14
འདྲོང་བ,8
འདྲོངས་པ,146
འཕག,6
འཕགས་པ,27024
འཕགས་མ,1381
འཕགས་མཆོག,2
འཕགས་ཡུལ,6
འཕགས་རྒྱལ,7
འཕགས་ལམ,3
འཕགས་ལུགས,2
འཕང,183
འཕང་བ,470
འཕང་མ,1
འཕང་འགྲོ,12
འཕང་ལོ,15
འཕངས་པ,1964
འཕན,90
འཕན་གདུགས,7
འཕན་པ,24
འཕན་པོ,31
འཕམ་པ,38
འཕར,107
འཕར་བ,336
འཕར་མ,112
