# form	pos	lemma	sense	freq
འཕྱོས				26
འཕྲ				171
འཕྲང				1340
འཕྲང་འགག				3
འཕྲང་ལམ				7
འཕྲང་སྒོ				2
འཕྲད				1992
འཕྲད་མཚམས				3
འཕྲལ				5136
འཕྲལ་གསལ				1
འཕྲལ་དོན				2
འཕྲལ་ཕུགས				43
འཕྲལ་བ				68
འཕྲལ་ཡུན				92
འཕྲལ་རྐྱེན				109
འཕྲས				42
འཕྲས་པ				2
འཕྲི				105
འཕྲི་བ				28
འཕྲི་སྣོན				4
འཕྲིག་ཚུད་པ				5
འཕྲིགས				119
འཕྲིན				1262
འཕྲིན་བཅོལ				14
འཕྲིན་ཡིག				63
འཕྲིན་ལན				2
འཕྲིན་ལས				5246
འཕྲིན་སྐྱེལ				2
འཕྲུ				52
འཕྲུ་ཏོག				1
འཕྲུག				18
འཕྲུག་སྤྱད				2
འཕྲུགས				7
འཕྲུལ				2741
འཕྲུལ་ཁང				1
འཕྲུལ་ཐལ				3
འཕྲུལ་དགའ				20
འཕྲུལ་དགའ་བ				4
འཕྲུལ་བཤད་པ				1
འཕྲུལ་བློན				3
འཕྲུལ་མ				7
འཕྲུལ་འཁོར				660
འཕྲུལ་སྟོབས				4
འཕྲུལ་སྣང				64
འཕྲེང				784
འཕྲེང་ཐག				3
འཕྲེང་བ				1147
འཕྲེང་རྒྱུད				3
འཕྲེང་རྡོག				3
འཕྲེད				205
འཕྲེད་གཏན				27
འཕྲེད་ཐིག				1
འཕྲེས་པ				13
འཕྲོ				6013
འཕྲོ་ཅན				122
འཕྲོ་བཅད་པ				1
འཕྲོ་བརླག				4
འཕྲོ་མ				32
འཕྲོ་རྒོད				86
འཕྲོ་ལྷག				1
འཕྲོག				2110
འཕྲོག་པ				1152
འཕྲོག་བཅོམ				20
འཕྲོག་བྱེད				375
འཕྲོག་བྱེད་དགའ་བོ				26
འཕྲོག་མ				221
འཕྲོད				945
འཕྲོད་པ				861
འཕྲོད་བཞེས				2
འཕྲོད་བསྟེན				2
འཕྲོད་སྦྱོར				31
འཕྲོས				7231
འཕྲོས་གཏམ				12
འཕྲོས་དོན				193
འཕྲོས་བཤད				6
འཕྲོས་ལུས				26
འབ				1
འབ་འུབ				1
འབག				846
འབགས				114
འབངས				2221
འབངས་མོ				14
འབངས་འཁོར				27
འབངས་རིགས				5
འབད				4307
འབད་བརྩོན				23
འབད་བྱེད				1
འབད་མེད་ལྷུན་གྲུབ				57
འབད་འབད				1
འབད་འབུངས				44
འབད་རྩོལ				1779
འབབ				3149
འབབ་ཁ				3
འབབ་ཆུ				481
འབབ་པ				2940
འབབ་ཕྱོགས				4
འབབ་བྱེད				5
འབབ་མ				46
འབབ་ལྡན				2
འབབ་ས				18
འབབ་སྟེགས				115
འབམ				55
འབམ་ནད				5
འབམ་པོ				3
འབའ				12928
འབའ་ཆ				3
འབའ་བ				1
འབའ་ཞིག				1
འབའ་ར				1
འབའ་རོམ་པ་དར་མ་དབང་ཕྱུག				5
འབའ་རྒྱ				1
འབར				6682
འབར་ཁམས				3
འབར་གཏོར				5
འབར་ཆགས				1
འབར་བ་ཅན				29
འབར་བའི་མིག				1
འབར་བྱེད				56
འབར་མེ				17
འབར་འབར				2
འབར་འབུར				31
འབར་འཛིན				10
འབར་རྫས				1
འབར་ཤ				2
འབལ				12
འབལ་འབོལ				2
འབི				59
འབི་འབི				48
འབིག				21
འབིགས				48
འབིགས་བྱེད				156
འབིབས་པ				1
འབུ				1017
འབུག				21
འབུག་པ				16
འབུགས				47
འབུང				82
འབུངས				177
འབུད				856
འབུད་གྲི				1
འབུད་དུང				37
འབུན				12
འབུན་སྐྱེད				1
འབུབས				8
འབུམ				15396
འབུམ་ཐེར				84
འབུམ་པ				308
འབུམ་ཕྲག				73
འབུམ་བསྡུས་པ				2
འབུམ་ཟུར				1
འབུམ་འགྲེལ				5
འབུམ་རྒྱས་པ				1
འབུམ་ལྔ				1
འབུམ་སྡེ་ལྔ				2
འབུར				791
འབུར་ཀྱོང				3
འབུར་དོད				41
འབུར་བོ				1
འབུར་མ				5
འབུར་ཚུགས				34
འབུར་འཇོམས				28
འབུར་འབུར				14
འབུར་རུ				1
འབུལ				12011
འབུལ་གཏོར				94
འབུལ་ཆས				3
འབུལ་ཐོ				7
འབུལ་བ				7853
འབུལ་མཚོན				1
འབུལ་ཡིག				39
འབུལ་རྒྱ				8
འབུལ་རྟེན				8
འབུལ་རྫས				2
འབུལ་རྫོངས				3
འབུལ་ལན				3
འབུལ་སྐྱེས				2
འབུལ་སྡུད				60
འབུལ་སྡུད་པ				17
འབུས				185
འབེན				362
འབེབས				3349
འབེབས་རྟེན				2
འབེམ				49
འབེར				8
འབེལ				6
འབེལ་གཏམ				245
འབེལ་པོ				1
འབེལ་བ				4
འབེལ་མཆིད				8
འབོ				52
འབོག				50
འབོག་ཐོ				1
འབོག་པ				337
འབོགས				212
འབོགས་ཆོག				37
འབོང				1
འབོངས་པ				1
འབོད				1668
འབོད་པ				599
འབོད་ཚིག				1
འབོབ				25
འབོར				66
འབོལ				193
འབོལ་གདན				13
འབོལ་གོང				1
འབོལ་པོ				10
འབོལ་བ				56
འབོལ་རྩོམ				1
འབོལ་ལེ་བ				4
འབོལ་སྟན				42
འབོས				7
འབྱང				134
འབྱང་བ				41
འབྱངས				25
འབྱམ				282
འབྱམ་པོ				9
འབྱམས				888
འབྱམས་ཀླས་པ				4
འབྱར				291
འབྱར་བཅོས				1
འབྱར་བྱེད				6
འབྱར་མ				11
འབྱར་འབྱར				1
འབྱར་རྩི				7
འབྱི				6
འབྱིང				49
འབྱིང་རྡུལ				13
འབྱིད				11
འབྱིད་པ				5
འབྱིན				5566
འབྱིལ				2
འབྱུག				3
འབྱུང				56670
འབྱུང་ཁམས				40
འབྱུང་ཁུངས				236
འབྱུང་གནས				7288
འབྱུང་གཞི				18
འབྱུང་གྱུར				35
འབྱུང་པོ				6999
འབྱུང་བ				55649
འབྱུང་བ་ལྔ				96
འབྱུང་བ་སྙོམས་པ				1
འབྱུང་བྱེད				52
འབྱུང་མོ				90
འབྱུང་འཁྲུགས				20
འབྱུང་འགྱུར				529
འབྱུང་འགྲོས				4
འབྱུང་རྐྱེན				16
འབྱུང་རྩིས				2
འབྱེ				20
འབྱེད				3256
འབྱེད་མཁས				23
འབྱེད་སྡུད				15
འབྱེར				78
འབྱེས				24
འབྱེས་པ				76
འབྱོ				6
འབྱོག				4
འབྱོག་པ				3
འབྱོང				55
འབྱོངས				1172
འབྱོན				948
འབྱོན་བཞུད				15
འབྱོར				6603
འབྱོར་པ				5617
འབྱོར་པ་གཉིས				1
འབྱོར་པོ				1
འབྱོར་ཕྱག				4
འབྱོར་བ				1381
འབྱོར་བ་ལྔ				2
འབྱོར་ཚོགས				172
འབྱོར་འཁོས				1
འབྱོར་འབྲེལ་བ				5
འབྱོར་རྒུད				27
འབྱོར་ལན				15
འབྱོར་ལྡན				282
འབྱོར་ལྡན་མ				2
འབྱོལ				82
འབྲ				3
འབྲ་གོ				9
འབྲག				7
འབྲང				5063
འབྲང་རྒྱས				269
འབྲངས				3098
འབྲད				5
འབྲན				2
འབྲབ				4
འབྲམ				2
འབྲལ				2713
འབྲལ་སྤང				37
འབྲས				10397
འབྲས་ཁང				4
འབྲས་ཁུ				19
འབྲས་ཁོག				3
འབྲས་གནས				621
འབྲས་གཟུགས				106
འབྲས་ཆང				61
འབྲས་ཆན				46
འབྲས་ཐུག				5
འབྲས་དཀར				68
འབྲས་དམར				2
འབྲས་དུས				119
འབྲས་ནད				5
འབྲས་བུ				76244
འབྲས་བུ་ཅན				659
འབྲས་བུ་ཕུན་སུམ་ཚོགས་པ				2
འབྲས་བུ་ཤེར་ཕྱིན				2
འབྲས་བུ་སྐུ་བཞི				37
འབྲས་མེད				71
འབྲས་མོ་གཤོངས				2
འབྲས་མོ་བ				2
འབྲས་མོ་ལྗོངས				3
འབྲས་ཚ				3
འབྲས་ཞིང				3
འབྲས་ཟན				28
འབྲས་ཟླ				2
འབྲས་ཡུལ				55
འབྲས་ཡུལ་སྐྱེད་ཚལ				2
འབྲས་ཡོས				93
འབྲས་རྒྱུད				245
འབྲས་རྗེན་པ				1
འབྲས་རྟགས				711
འབྲས་རྟོགས				43
འབྲས་རྩམ				1
འབྲས་ལྗང				1
འབྲས་ལྗོངས				15
འབྲས་ལྡན				70
འབྲས་ལྡན་དུས				6
འབྲས་ལྤགས				7
འབྲས་ས་ལུ				24
འབྲས་སིལ				2
འབྲས་སོ་བ				14
འབྲས་སོབ				1
འབྲས་སྐྱེས				1
འབྲས་སྤུངས				172
འབྲས་སྤྱི				5
འབྲི				1185
འབྲི་ཁུང				275
འབྲི་གཡག				27
འབྲི་གུང				930
འབྲི་གུང་བ				3
འབྲི་ཆུ				13
འབྲི་ཏ				9
འབྲི་བ				735
འབྲི་མཁན				46
འབྲི་མར				18
འབྲི་མོག				36
འབྲི་རུ				2
འབྲི་སྐམ				1
འབྲི་སྟོད				1
འབྲི་སྲོལ				7
འབྲིང				8473
འབྲིང་པོ				2352
འབྲིང་བ				77
འབྲིང་ཡེ་ཤེས་ཡོན་ཏན				2
འབྲིང་རིམ				1
འབྲིད				41
འབྲིད་པ				26
འབྲིམ				45
འབྲུ				10423
འབྲུ་ཁལ				3
འབྲུ་གནོན				4
འབྲུ་གསུམ				335
འབྲུ་ཆང				22
འབྲུ་ཆན				2
འབྲུ་ཆར				1
འབྲུ་ཆེན				13
འབྲུ་དང				1
འབྲུ་དོན				15
འབྲུ་ཕུང				1
འབྲུ་ཕུད				1
འབྲུ་བང				2
འབྲུ་མ				33
འབྲུ་མང				2
འབྲུ་མཛོད				2
འབྲུ་མར				962
འབྲུ་ཚད				46
འབྲུ་ཚུགས				54
འབྲུ་འགྲེལ				42
འབྲུ་འབབ				1
འབྲུ་རིགས				31
འབྲུ་ལྔ				7
འབྲུ་ས				1
འབྲུ་སེར				4
འབྲུ་སྣ				612
འབྲུ་སྣོན				9
འབྲུག				3064
འབྲུག་གྲགས				2
འབྲུག་ཆར				2
འབྲུག་དབྱངས				1
འབྲུག་པ				254
འབྲུག་ཟླ་བ				5
འབྲུག་ཡུལ				4
འབྲུག་རུས				8
འབྲུག་ལོ				60
འབྲུག་ཤིང				2
འབྲུག་སྐད				23
འབྲུག་སྒྲ				408
འབྲུག་སྒྲའི་གར				1
འབྲུག་སྨྱོན་ཀུན་དགའ་ལེགས་པ				2
འབྲུད				1
འབྲུབ				191
འབྲུབ་ཁུང				173
འབྲུམ				277
འབྲུམ་ནག				23
འབྲུམ་ནད				48
འབྲུམ་པ				110
འབྲུམ་བུ				337
འབྲུལ				37
འབྲུས				99
འབྲུས་འགོགས				1
འབྲེ་ཤེས་རབ་འབར				8
འབྲེག				105
འབྲེག་གཅོད				1
འབྲེང				42
འབྲེང་པ				11
འབྲེང་བུ				16
འབྲེང་ཞགས				7
འབྲེང་འབྲེང				1
འབྲེལ				9175
འབྲེལ་གཏམ				34
འབྲེལ་ཆགས་པ				47
འབྲེལ་ཐག				109
འབྲེལ་བ				8397
འབྲེལ་བ་བརྟག་པ				18
འབྲེལ་མཚམས				6
འབྲེལ་མེད				428
འབྲེལ་ཚུལ				41
འབྲེལ་འདྲིས				1
འབྲེལ་ཡོད				13
འབྲེལ་སྒྲ				4
འབྲོ				54
འབྲོག				808
འབྲོག་ཁྱིམ				2
འབྲོག་དགོན་པ				244
འབྲོག་པ				90
འབྲོག་མཚེར				4
འབྲོག་མི་ཇོ་སྲས				1
འབྲོག་མི་ཤཱཀྱ་ཡེ་ཤེས				21
འབྲོག་མོ				17
འབྲོག་ཡུལ				2
འབྲོག་རུ				1
འབྲོག་ལས				2
འབྲོག་སྟོང				1
འབྲོག་སྡེ				11
འབྲོང				19
འབྲོང་ཁྲག				4
འབྲོང་གསོབ				2
འབྲོང་པ				25
འབྲོངས				26
འབྲོངས་པ				3
འབྲོམ				676
འབྲོམ་སྟོན				1
འབྲོས				155
འབྲོས་འདེད				53
འབྲོས་ཤ				1
འམ				40429
འཚག				19
འཚག་པ				11
འཚགས་པ				3
འཚང				9625
འཚང་རྒྱ་བ				72
འཚངས				73
འཚངས་པ				44
འཚབ				13
འཚབ་པ				8
འཚབ་འཚུབ				1
འཚམ				331
འཚམས				943
འཚམས་པོ				10
འཚར				27
འཚར་བ				13
འཚལ				62704
འཚལ་མ				90
འཚིག				87
འཚིག་པ				327
འཚིང				5
འཚིར				56
འཚུད				1
འཚུབ				346
འཚུབ་པོ				1
འཚུབ་མ				62
འཚུབ་ལྷོང				3
འཚུབས				278
འཚུམ				3
འཚུར				10
འཚེ				1179
འཚེ་བྱེད				14
འཚེག				9
འཚེག་པ				14
འཚེང				17
འཚེངས				29
འཚེད				320
འཚེད་གནས				1
འཚེད་པ				215
འཚེམ				39
འཚེམས				4
འཚེར				401
འཚེར་བྱེད				2
འཚེར་འགྲིབ				2
འཚེར་སྐད				9
འཚེར་སྣང				8
འཚེལ་བ				1
འཚོ				2968
འཚོ་ཁམས				1
འཚོ་གཞེས				9
འཚོ་ཆས				26
འཚོ་ཐབས				24
འཚོ་བ				4285
འཚོ་བ་པ				50
འཚོ་བྱེད				752
འཚོ་མཛད				34
འཚོ་ཚིས				22
འཚོ་འཛིན				5
འཚོ་སྐྱོང				184
འཚོག				173
འཚོག་ཆས				44
འཚོགས				596
འཚོང				332
འཚོངས				3
འཚོད				15
འཚོད་བྱེད				2
འཚོབ				44
འཚོལ				1291
འཚོལ་བསྡུ				1
འཚོས				145
འཚོས་པ				8
འཛག				1833
འཛག་པ				1363
འཛག་འཛོག				1
འཛག་སྣོད				32
འཛགས				21
འཛངས				9
འཛངས་པ				10
འཛད				80
འཛན				2
འཛན་ཕོ				2
འཛན་མོ				4
འཛབ				789
འཛབ་བཟླས				9
འཛམ་གླིང				2796
འཛམ་ཐང				6
འཛམ་པ				9
འཛམ་བུ				213
འཛམ་བུ་གླིང				1154
འཛའ				48
འཛར				10
འཛི				46
འཛིང				108
འཛིངས				128
འཛིངས་པ				199
འཛིད				3
འཛིན				41710
འཛིན་ཁྲི				5
འཛིན་གཏོར				43
འཛིན་གཟུང				4
འཛིན་གསུམ				5
འཛིན་གྲྭ				1
འཛིན་ཆ				94
འཛིན་ཆགས				151
འཛིན་ཆས				1
འཛིན་ཆུ				2
འཛིན་ཆོས				152
འཛིན་ཐབས				23
འཛིན་དབང				105
འཛིན་དམ				1
འཛིན་པ				41349
འཛིན་ཕྱོགས				8
འཛིན་བུ				5
འཛིན་བྱེད				344
འཛིན་མ				145
འཛིན་ཡིག				1
འཛིན་རིམ				1
འཛིན་རྣམ				292
འཛིན་སྐྱོང				208
འཛིན་སྟངས				2261
འཛིན་སྟངས་ཀྱི་ཡུལ				20
འཛིན་སྤྲས				9
འཛིམ་བུ				1
འཛུགས				569
འཛུགས་གཏོར				1
འཛུགས་ཤིང				2
འཛུགས་སྟོན				3
འཛུད				363
འཛུམ				1897
འཛུམ་དཀར				48
འཛུམ་དྲུག				9
འཛུམ་བག				25
འཛུམ་བཞད				4
འཛུམ་མདངས				27
འཛུམ་འཛུམ				10
འཛུམ་ཤོར་བ				1
འཛུར				15
འཛུལ				206
འཛེག				285
འཛེག་པ				189
འཛེགས				568
འཛེགས་པ				178
འཛེང				11
འཛེད				7
འཛེམ				132
འཛེམ་དོགས				1
འཛེམ་པ				368
འཛེམ་བག				30
འཛེམ་བག་ཅན				1
འཛེམ་མདོག				2
འཛེམ་འཛེམ				2
འཛེམས				37
འཛེམས་མེད				4
འཛེར				280
འཛེར་དུམ				1
འཛེར་པ				19
འཛེར་བུ				16
འཛོམ				1670
འཛོམ་པོ				7
འཛོམས				514
འཛོམས་པོ				1
འཛོམས་བཀག				1
འཛོལ				73
འར				12
འར་འུར				2
འལ་འོལ				17
འས་འཕུལ				12
འི				5359932
འིས				1
འུ				170
འུ་ཅག				233
འུ་བུ				16
འུ་བུ་ཅག				24
འུ་ཟི				1
འུ་རང				7
འུ་རུ				69
འུ་རུ་རུ				17
འུ་ལག				31
འུ་ཤ				18
འུག་པ				481
འུག་ཕྲུག་པ				5
འུག་སྒྲོ				24
འུད				68
འུད་པོ་ཆེ				6
འུབ				459
འུབས				190
འུབས་པ				2
འུར				93
འུར་ཆོམ				13
འུར་དིར་དིར				2
འུར་པ				9
འུར་པོ				1
འུར་བ				87
འུར་མ				5
འུར་ཞོགས				2
འུར་ཟིང				5
འུར་འུར				124
འུར་འུར་ཆེམ་ཆེམ				54
འུར་འུར་སིལ་སིལ				2
འུར་རྒྱུག				4
འུར་རྡོ				63
འུར་ལངས				5
འུར་ལངས་པ				7
འུར་སྐད				4
འུར་སྒྲ				193
འུར་སྒྲ་ཅན				1
འུར་སྒྲོག				2
འོ				76127
འོ་ཅག				137
འོ་ཅོག				13
འོ་ཆུ				1
འོ་ཐུག				162
འོ་དོད				690
འོ་ན				335
འོ་བརྒྱལ				84
འོ་བྲན				8
འོ་མ				3741
འོ་མ་ཅན				317
འོ་མ་ཐང				1
འོ་མཚོ				11
འོ་ཞོ				37
འོ་ཟོམ				1
འོ་འཐུང				3
འོ་འཛིན				6
འོ་རྐྱལ				2
འོ་སེ				7
འོ་སྐོལ				1114
འོ་སྤྲིས				1
འོག				41863
འོག་གདན				5
འོག་གཞི				169
འོག་གཟུ				4
འོག་ཅན				17
འོག་དབང				1
འོག་པག				24
འོག་ཕྱོགས				243
འོག་མ				6023
འོག་མིན				6360
འོག་མིན་པ				28
འོག་མིན་འགྲོ				69
འོག་ཚ				2
འོག་འགྱུ				12
འོག་འཇུག				3
འོག་རོལ				208
འོག་རྟ				29
འོག་རླུང				1087
འོག་ལམ				4
འོག་ལྡན				1
འོག་སྒོ				399
འོང				15182
འོང་ཁ				14
འོང་ག				1
འོང་བ				11468
འོང་ཞིང				1
འོང་སྐོར				5
འོངས				9633
འོད				48133
འོད་ཀོར				33
འོད་གཟུགས				11
འོད་གཟེར				122
འོད་གསལ				18744
འོད་གསལ་དབྱིངས				354
འོད་གསལ་བ				1623
འོད་གསལ་ཟུང་འཇུག				3
འོད་གསལ་སྒོམ་པ				3
འོད་གསལ་སྒྱུ་མ				23
འོད་གསུམ				1
འོད་གུར				4
འོད་ཅན				299
འོད་ཆགས				206
འོད་ཆུ				5
འོད་ཆུང				195
འོད་ཆུང་པ				3
འོད་ཆེམ་ཆེམ				1
འོད་དཔག་མེད				2581
འོད་དམར				93
འོད་པ				102
འོད་པོ་ཆེ				13
འོད་ཕུང				462
འོད་བཀྲ་བ				2
འོད་བཀྲག				1
འོད་བདག				3
འོད་བཟང				26
འོད་བྱེད				129
འོད་བྱེད་པ				237
འོད་མ				109
འོད་མདངས				24
འོད་མཛེས				50
འོད་ཞགས				2
འོད་ཞུ				334
འོད་ཟེར				45880
འོད་ཟེར་ཅན				315
འོད་ཟེར་ལྡན				18
འོད་འགྲོ				4
འོད་འཕྲོ				269
འོད་འཕྲོ་བ				108
འོད་འབར				442
འོད་འབྱིན				27
འོད་ལམ་མེ				3
འོད་ལྡན				1036
འོད་ལྡེ				5
འོད་སྐོར				33
འོད་སྔོན				4
འོད་སྟོང				114
འོད་སྟོང་ཅན				1
འོད་སྟོང་འཕྲོ་བ				4
འོད་སྣང				186
འོད་སྲུང				5871
འོད་སྲུངས				699
འོན				18550
འོན་ཀྱང				14
འོན་ཏེ				1
འོན་པ				540
འོན་ལོང				2
འོབ				26
འོབས				540
འོམ་བུ				71
འོར				205
འོར་ཁུང				5
འོར་ཆེ				36
འོར་ནད				7
འོར་བ				8
འོར་ལྷུང				1
འོལ་ཀ				2
འོལ་ཁ				68
འོལ་ཕྱོད				5
འོལ་བ				48
འོལ་མོ				15
འོལ་ཚོད				80
འོལ་སེ				6
འོལ་སྤྱི				58
འོལ་སྤྱོད				10
འོས				5069
འོས་ཐོ				1
འོས་ཚོད				1
འོས་འཚམས				2
ཡ				4708
ཡ་ཁ				63
ཡ་ཁོད				2
ཡ་ག				63
ཡ་གད				37
ཡ་གི				95
ཡ་གྱལ				755
ཡ་གྲངས				7
ཡ་ང་བ				255
ཡ་ཆ				19
ཡ་ཏི				62
ཡ་ཏོག				8
ཡ་ཐཱ				31
ཡ་ཐེམ				123
ཡ་ཐོག				75
ཡ་ཐོད				14
ཡ་དཱ				10
ཡ་དི				58
ཡ་ནམ				1
ཡ་པ				63
ཡ་པད				2
ཡ་པོ				5
ཡ་ཕུབ				39
ཡ་བ				143
ཡ་བ་ཏི				15
ཡ་བཀྵ་ར				6
ཡ་བཏགས				15
ཡ་བཟུང				1
ཡ་བོ				18
ཡ་བྲལ				220
ཡ་མ				1911
ཡ་མ་ཟུང				86
ཡ་མཁལ				2
ཡ་མགལ				19
ཡ་མཆུ				11
ཡ་མཐའ				70
ཡ་མཚན				1330
ཡ་མཚན་ཅན				226
ཡ་མཚན་པ				3
ཡ་མུ་ན				31
ཡ་མེད				9
ཡ་ཙེ				10
ཡ་ཚད				6
ཡ་ཟད				1
ཡ་ཡ་བོ				1
ཡ་ཡུད				1
ཡ་ཡོ				52
ཡ་ཡོར				7
ཡ་རབས				389
ཡ་རྐན				79
ཡ་རྐྱང				2
ཡ་ལ				229
ཡ་ལད				78
ཡ་ལན				4
ཡ་ལེ				12
ཡ་ལོ				2
ཡ་སོ				30
ཡ་སྟགས				4
ཡ་ཧོ				130
ཡག				476
ཡག་ཆུ				1
ཡག་ཉེས				2
ཡག་པ				28
ཡག་པོ				131
ཡག་མ				1
ཡག་ཡག				15
ཡག་ཤོས				12
ཡགས				15
ཡང				715510
ཡང་ཁུ				1
ཡང་གཏེར				2
ཡང་གསང				266
ཡང་ཆ				3
ཡང་ཏིག				15
ཡང་ཐོག				195
ཡང་དག				30888
ཡང་དག་ཀུན་རྫོབ				153
ཡང་དག་གསལ				7
ཡང་དག་པ				5911
ཡང་དག་མཐའ				70
ཡང་དག་འགྲོ				3
ཡང་དག་རིག་པ				162
ཡང་དག་རྒྱས				1
ཡང་དག་རྒྱུ་བ				6
ཡང་དགོན་པ				11
ཡང་ན				200
ཡང་པོ				9
ཡང་ཕྱི				1
ཡང་བ				577
ཡང་མིག				2
ཡང་མེས				3
ཡང་མོ				13
ཡང་ཚ				2
ཡང་འགྲེལ				11
ཡང་འཇུག				10
ཡང་ཡེ				1
ཡང་ཡོལ				1
ཡང་རྒྱུ				5
ཡང་རྩལ				1
ཡང་རྩེ				175
ཡང་ལྕི				1
ཡང་སོས				2
ཡང་སྒོས				3
ཡང་སྒྲ				23
ཡང་སྙིང				75
ཡང་སྤྲུལ				1
ཡང་སྲིད				36
ཡང་སློབ				42
ཡངས				4448
ཡངས་དོག				87
ཡངས་པ				2114
ཡངས་པ་ཅན				1089
ཡངས་པོ				32
ཡངས་ལྡན				8
ཡཏ				2
ཡད་ཡུད				31
ཡན				1488
ཡན་གར				431
ཡན་ཆད				7520
ཡན་ཆོད				345
ཡན་པ				56
ཡན་མན				85
ཡན་ལག				49791
ཡན་ལག་གཅིག་གཟུགས				1
ཡན་ལག་གཉིས				28
ཡན་ལག་ཅན				214
ཡན་ལག་བདུན				22
ཡན་ལག་བདུན་པ				1803
ཡན་ལག་བརྒྱད				439
ཡན་ལག་བརྒྱད་པ				1631
ཡན་ལག་བརྒྱད་ལྡན				446
ཡན་ལག་མཆོག				27
ཡན་ལག་འབྱུང				77
ཡན་ལག་ལྔ་ལྡན				33
ཡབ				15096
ཡབ་ཆེན				2
ཡབ་པ				6
ཡབ་མེས				156
ཡབ་འབངས				1
ཡབ་ཡུམ				18560
ཡབ་རྗེ				389
ཡབ་སྲས				3614
ཡབ་སྲས་མཇལ་བའི་མདོ				19
ཡམ				69
ཡམ་བུ				15
ཡམ་མེ་བ				8
ཡམ་ཡོམ				9
ཡམ་ཤིང				1667
ཡམས				567
ཡམས་ནད				233
ཡར				429
ཡར་ཀླུངས				1
ཡར་ངོ				4
ཡར་དཀན				1
ཡར་བཟེད				13
ཡར་མ				12
ཡར་མར				17
ཡར་ཚེས				169
ཡར་ཞོ				1
ཡར་འཕར་བ				1
ཡར་འབྲོག				55
ཡར་འབྲོག་གཡུ་མཚོ				2
ཡར་འབྲོག་སྟག་ལུང				2
ཡར་རྒྱས				5
ཡར་ལ				19
ཡར་ལུང				72
ཡར་ལོག				8
ཡར་ལྡོག				1
ཡར་སྐྱེད				2
ཡར་སྣེ				73
ཡལ				1438
ཡལ་ག				2411
ཡལ་ག་ཅན				1
ཡལ་ཕྱོང				4
ཡལ་བ				883
ཡལ་མེ				2
ཡལ་འདབ				769
ཡལ་འདབ་ཅན				7
ཡལ་ཡལ				21
ཡལ་ཡུལ				3
ཡལ་ཡོལ				61
ཡལ་སྡོང				1
ཡས				2076
ཡས་གླུད				64
ཡས་ཐགས				3
ཡས་ཕྱིན				1
ཡས་བབ				20
ཡས་མ				3
ཡས་འགེམ				1
ཡས་ལ				10
ཡས་སོ				1
ཡས་སྟགས				53
ཡས་སྣོད				1
ཡཱ་ས				4
ཡི				141957
ཡི་ག				43
ཡི་གེ				37156
ཡི་གེ་པ				1318
ཡི་གེ་མཆོག				2
ཡི་གེའི་གཞི				1
ཡི་གེའི་མདོ				10
ཡི་གེའི་ཚོགས				85
ཡི་གེའི་ཚོགས་པ				2
ཡི་གེའི་རྣམ་གཞག				1
ཡི་གེའི་སྐྱེ་གནས				3
ཡི་གེའི་སྦྱོར་བ				2
ཡི་ཆད				116
ཡི་ཆད་པ				25
ཡི་དམ				17142
ཡི་དྭགས				4367
ཡི་མུག་པ				1
ཡིག				10709
ཡིག་གཟུགས				55
ཡིག་ཆ				1473
ཡིག་ཆས				3
ཡིག་ཆུང				584
ཡིག་ཆེན				32
ཡིག་ཐོག				14
ཡིག་དཀར				9
ཡིག་དཔེ				7
ཡིག་དྲུག				419
ཡིག་ནག				55
ཡིག་ནོར				11
ཡིག་ཕྲེང				54
ཡིག་བརྒྱ				531
ཡིག་བསྐུར				11
ཡིག་མཁན				139
ཡིག་མགོ				427
ཡིག་མཇུག				3
ཡིག་མཛོད				1
ཡིག་ཚང				47
ཡིག་ཚངས				18
ཡིག་ཚད				9
ཡིག་ཚོགས				42
ཡིག་འཕྲིན				6
ཡིག་འབྲུ				3370
ཡིག་རིགས				90
ཡིག་རིས				94
ཡིག་རྒྱ				14
ཡིག་རྙིང				424
ཡིག་རྟེན				83
ཡིག་རྩིས				9
ཡིག་ལན				7
ཡིག་ལམ				14
ཡིག་ཤོག				1
ཡིག་སྐྱོན				11
ཡིག་ཧྲུལ				3
ཡིད				124083
ཡིད་ཁམས				1
ཡིད་གཉིས				3
ཡིད་གཏད་པ				7
ཡིད་གཞུང				6
ཡིད་ཅན				722
ཡིད་ཆགས་པ				24
ཡིད་ཆེས				46
ཡིད་ཆེས་པ				6
ཡིད་དགའ				75
ཡིད་དཔྱོད				29
ཡིད་དབང				130
ཡིད་དུང་ངེ་བ				3
ཡིད་དྲུག				8
ཡིད་ཕེབས				5
ཡིད་བདེ				258
ཡིད་བདེ་བ				615
ཡིད་བཞིན				29
ཡིད་བཞིན་ནོར་བུ				578
ཡིད་བཟང				18
ཡིད་བཟླས				33
ཡིད་བརྟན				644
ཡིད་བསྡུས				3
ཡིད་བྱེད				566
ཡིད་མངོན				41
ཡིད་མངོན་ཚད་མ				2
ཡིད་ཚིམ				5
ཡིད་འཇོག				1
ཡིད་འཕྲོག				75
ཡིད་འཕྲོག་པ				4
ཡིད་འཕྲོག་མ				3
ཡིད་འབྱུང				25
ཡིད་འཛིན				12
ཡིད་འོང				2892
ཡིད་རེ				13
ཡིད་ལྡན				37
ཡིད་ལྡོག				2
ཡིད་ཤེས				181
ཡིད་སྐྱེས				10
ཡིད་སྨོན				4
ཡིན				496333
ཡིན་ཐང				5
ཡིན་མོད				5
