# form	pos	lemma	sense	freq
ཚིག་འབྲེལ				6
ཚིག་རིས				71
ཚིག་རོ				6
ཚིག་རྐང				422
ཚིག་རྒྱན				155
ཚིག་རྩུབ				709
ཚིག་ལེའུ				23
ཚིག་ལྡན				7
ཚིག་ལྷད				12
ཚིག་ལྷུག				22
ཚིག་ཤུགས				2
ཚིག་སྒྲུབ				33
ཚིག་སྡུད				40
ཚིག་སྦྱོར				85
ཚིགས				16533
ཚིགས་ཅན				4
ཚིགས་ཕྲན				28
ཚིགས་བཅད				7182
ཚིགས་མ				118
ཚིགས་མཚམས				74
ཚིམ་པ				835
ཚིམ་བྱེད				339
ཚིམས་པ				92
ཚིར				39
ཚིལ				1364
ཚིལ་ཆེན				92
ཚིལ་བུ				141
ཚིས				61
ཚུ་རི				4
ཚུ་རོལ				999
ཚུག				11
ཚུགས				2196
ཚུགས་ཆུང				1
ཚུགས་པ				782
ཚུགས་ཚད				9
ཚུགས་རིང				1
ཚུགས་ཤིང				43
ཚུད				998
ཚུད་པ				700
ཚུན				1026
ཚུན་ཆད				2373
ཚུབ་མ				38
ཚུམས				9
ཚུར				46
ཚུར་ལེན				4
ཚུར་ལོག				3
ཚུར་སྤྱོན				3
ཚུལ				106863
ཚུལ་ཁྲིམས				30725
ཚུལ་བཅོས				7
ཚུལ་བཞིན				1428
ཚུལ་བྱད				10
ཚུལ་མཐུན				32
ཚུལ་མིན				388
ཚུལ་འཆོས				366
ཚུལ་ལྡན				122
ཚུལ་ཤིང				920
ཚུས				16
ཚེ				182765
ཚེ་གཏོར				22
ཚེ་གྲོགས				1
ཚེ་ཆང				279
ཚེ་ཆུ				2
ཚེ་ཐར				32
ཚེ་དབང				83
ཚེ་བཅུད				396
ཚེ་བརྟན				15
ཚེ་བསོད				9
ཚེ་བུམ				57
ཚེ་ཚད				934
ཚེ་ཟད				41
ཚེ་འགུགས				210
ཚེ་འགྲོ				30
ཚེ་རབས				4743
ཚེ་རིང				1200
ཚེ་རིལ				452
ཚེ་རོགས				3
ཚེ་ལོ				327
ཚེ་ལྡན				2
ཚེ་སྒྲུབ				867
ཚེ་སྙིགས་མ				4
ཚེ་སྟོད				73
ཚེ་སྨད				29
ཚེ་སྲོག				557
ཚེག				148
ཚེག་ཁྱིམ				4
ཚེག་ཆོམ				2
ཚེག་དྲག				341
ཚེག་བར				1
ཚེགས				1848
ཚེགས་ལེན				1
ཚེམ་དྲུབ				2
ཚེམ་བུ				96
ཚེམ་བུ་བ				2
ཚེམས				592
ཚེམས་ཤིང				18
ཚེར་ཕུང				15
ཚེར་མ				1110
ཚེར་མོ				2
ཚེར་ཤིང				4
ཚེས				14163
ཚེས་གྲངས				2
ཚེས་པ				58
ཚེས་བཅུ				1
ཚེས་ཟླ				10
ཚེས་འགོ				1
ཚེས་ལོ				4
ཚོ				3295
ཚོ་བ				7
ཚོགས				93042
ཚོགས་ཁང				364
ཚོགས་ཁྲོ				1
ཚོགས་གཏོར				407
ཚོགས་གནས				17
ཚོགས་གསོག				98
ཚོགས་གྲལ				182
ཚོགས་ཅན				84
ཚོགས་ཆུང				36
ཚོགས་ཆེན				210
ཚོགས་ཆོས				83
ཚོགས་པ				7624
ཚོགས་བདག				472
ཚོགས་བཟླུམས				1
ཚོགས་བཤད				78
ཚོགས་མཆོད				1837
ཚོགས་མི				3
ཚོགས་ཟངས				1
ཚོགས་འཁོར				2482
ཚོགས་འདུ				18
ཚོགས་རྫས				115
ཚོགས་ལམ				2517
ཚོགས་ཤ				2
ཚོགས་སྒྲུབ				296
ཚོགས་སྤྱི				34
ཚོགས་སྦྱོར				637
ཚོང				811
ཚོང་ཁང				147
ཚོང་ཁེ				31
ཚོང་གྲོགས				7
ཚོང་ཉེས				7
ཚོང་དཔོན				2046
ཚོང་དུས				294
ཚོང་པ				1665
ཚོང་ཕྲུག				13
ཚོང་བདག				2
ཚོང་ཟོག				6
ཚོང་ཟོང				47
ཚོང་འདུས				465
ཚོང་རྡལ				76
ཚོང་རྫས				3
ཚོང་ལམ				6
ཚོང་ལས				19
ཚོང་ལྷ				7
ཚོང་སྒྱུར				1
ཚོང་སྤོགས				28
ཚོང་སྲང				1
ཚོངས				15
ཚོད				5312
ཚོད་ཉུལ				1
ཚོད་དཔག				2
ཚོད་མ				356
ཚོད་ཚོད				8
ཚོད་ཟིན་པ				2
ཚོད་འཛིན				14
ཚོད་རྩིས				1
ཚོད་ཤེས་པ				4
ཚོན				6279
ཚོན་ཁྲ				2
ཚོན་གདན				2
ཚོན་ཅན				84
ཚོན་ཆེན				44
ཚོན་དམར				13
ཚོན་པོ				29
ཚོན་མདངས				2
ཚོན་མདོག				2
ཚོན་རྩི				340
ཚོན་ལས				7
ཚོན་ལྗང				5
ཚོམ་པ				7
ཚོམ་བུ				3215
ཚོམས				751
ཚོམས་ཆེན				25
ཚོར་བ				21361
ཚོལ				2168
ཚོས				724
ཚོས་ཁུ				5
ཚོས་གཞི				1
ཚོས་ཆེན				6
ཚོས་པ				138
ཚོས་བྱེད				4
ཚོས་མ				48
ཚོས་མདོག				1
ཚྭ				4580
ཚྭ་ཁང				2
ཛ				2779
ཛ་དྲག				2
ཛ་བ				100
ཛ་ཡ				48
ཛ་ལང				3
ཛ་སག				3
ཛཱ་ཏི				183
ཛི་ན་མི་ཏྲ				406
ཛོ་ཀི				89
ཝ				2388
ཝ་ཁ				13
ཝ་གདོང				20
ཝ་ཆུ				2
ཝ་ཏ				10
ཝ་ཏི				30
ཝ་བཏགས				1
ཝ་མཆུ				2
ཝ་མོ				106
ཝ་ཞྭ				3
ཝ་རུ་ཎ				8
ཝ་ལ				59
ཝ་ལུང				3
ཝ་ལེ				24
ཝ་ལྤགས				3
ཝ་ཤུལ				7
ཝ་ས				6
ཝ་སྐད				13
ཝ་སྐྱེས				11
ཝང				427
ཝང་མོ				1
ཝང་ལོང				29
ཝརྟུ				11
ཝལ་གྱིས				219
ཝལ་ཝལ				36
ཝལ་ལེ				23
ཝེར་མ				14
ཝཾ་ཤེ				13
ཞ				253
ཞ་ཉེ				14
ཞ་ཐུལ				1
ཞ་བ				76
ཞ་བོ				45
ཞ་ཞ				1
ཞ་འཐེང				2
ཞ་ལ				1
ཞ་ལུ				85
ཞ་ལུ་པ				9
ཞ་སྒྲེ				1
ཞག				23695
ཞག་གྲངས				1
ཞག་ཆེན				8
ཞག་པ				26
ཞག་མ				13
ཞག་མལ				1
ཞག་ཚིལ				1
ཞག་སྡོད				4
ཞགས་ཐག				2
ཞགས་པ				5102
ཞང				667
ཞང་དབོན				9
ཞང་པོ				239
ཞང་བློན				4
ཞང་ཚན				9
ཞང་ཞུང				185
ཞང་ལྕམ				8
ཞད				91
ཞན་པ				480
ཞབས				34680
ཞབས་ཀྱུ				238
ཞབས་གདུབ				152
ཞབས་གྲས				4
ཞབས་ཏོག				2384
ཞབས་ཏོག་པ				23
ཞབས་ཐོག				16
ཞབས་དྲུང				1
ཞབས་པད				1135
ཞབས་ཕྱག				19
ཞབས་ཕྱི				22
ཞབས་བརྟན				185
ཞབས་བསིལ				228
ཞབས་བསྐུལ				3
ཞབས་བྲོ				5
ཞབས་མ				6
ཞབས་ཟུར				2
ཞབས་འདེགས				110
ཞབས་འདྲེན				51
ཞབས་འབམ				2
ཞབས་འབྲང				2
ཞབས་འབྲིང				752
ཞབས་རྗེན་པ				3
ཞབས་རྗེས				213
ཞབས་རྟེན				18
ཞབས་ལྷམ				4
ཞབས་སྟེགས				68
ཞམ་རིང				27
ཞར				4620
ཞར་བ				163
ཞར་བྱུང				9
ཞར་ཞོར				1
ཞལ				62645
ཞལ་ཀྱལ				8
ཞལ་ཁེབས				64
ཞལ་ཁྱིམ				2
ཞལ་ཁྲིད				1
ཞལ་གཅོད				1
ཞལ་གདམས				1550
ཞལ་གཟིགས				363
ཞལ་གཡོགས				4
ཞལ་གསེར				11
ཞལ་གསོ				3
ཞལ་གྲངས				20
ཞལ་ངོ				196
ཞལ་ཅེ				16
ཞལ་ཆད				1
ཞལ་ཆེམས				332
ཞལ་ཏ				874
ཞལ་ཏ་མ				9
ཞལ་ཐང				76
ཞལ་དཀར				35
ཞལ་དཀྱིལ				37
ཞལ་དངོས				134
ཞལ་བ				97
ཞལ་བཀོད				151
ཞལ་བདག				7
ཞལ་བཞུགས				8
ཞལ་བཞེས				1259
ཞལ་བརྡ				2
ཞལ་བཤུས				59
ཞལ་བསིལ				44
ཞལ་བསྲོ				5
ཞལ་མཁན				9
ཞལ་མཆུ				5
ཞལ་མཇལ				4
ཞལ་མཐུན				1
ཞལ་མདངས				18
ཞལ་ཚུས				2
ཞལ་ཚོམ				5
ཞལ་ཟས				4397
ཞལ་འཆེས				2
ཞལ་འདེབས				18
ཞལ་འདོན				129
ཞལ་འཕངས				11
ཞལ་འབག				8
ཞལ་འཛོམས				3
ཞལ་རས				308
ཞལ་རོག				3
ཞལ་རྒྱན				14
ཞལ་རྒྱས				46
ཞལ་རྒྱུན				77
ཞལ་རྫུན				2
ཞལ་ལ				5
ཞལ་ལག				2
ཞལ་ལུ				3
ཞལ་ལུང				529
ཞལ་ལྕེ				55
ཞལ་ལྕེ་བ				1
ཞལ་ཤེས				206
ཞལ་ཤོབ				5
ཞལ་སྐྱིན				21
ཞལ་སྐྱེམས				15
ཞལ་སྔ				3897
ཞལ་སློབ				104
ཞི་གཉིས				59
ཞི་གནས				6230
ཞི་ཆོས				24
ཞི་དུལ				56
ཞི་དྲག				470
ཞི་བ				16463
ཞི་བ་འཚོ				131
ཞི་བ་ལྷ				35
ཞི་བདེ				71
ཞི་བྱེད				1278
ཞི་མི				31
ཞི་མོ				1
ཞི་འཇགས				2
ཞི་འཇམ				3
ཞི་འཚོལ				4
ཞི་ལུ				1
ཞི་ལྷག				537
ཞིག་པ				2918
ཞིག་པོ				138
ཞིག་རལ				1
ཞིང་ཁ				2
ཞིང་ཁམས				9419
ཞིང་གཤེགས				4
ཞིང་ཆེན				141
ཞིང་པ				247
ཞིང་བཟང				3
ཞིང་མཆོག				100
ཞིང་མུ				4
ཞིང་ཚིགས				2
ཞིང་ར				2
ཞིང་རིན				4
ཞིང་ལས				22
ཞིང་ལྤགས				97
ཞིང་ལྷ				3
ཞིང་ས				443
ཞིང་སྐལ				1
ཞིང་སྐྱོང				2164
ཞིབ་གཟིགས				2
ཞིབ་ཆ				56
ཞིབ་ཏིག				8
ཞིབ་དཔྱོད				12
ཞིབ་པ				196
ཞིབ་ཕྲ				1
ཞིབ་མོ				124
ཞིབ་ཚགས				3
ཞིབ་འགྲེལ				1
ཞིབ་འཇུག				7
ཞིབ་རྒྱས				207
ཞིབ་རྩིས				6
ཞིམ་ཐིག				2
ཞིམ་ཐིག་ལེ				1
ཞིམ་པ				753
ཞིམ་པོ				693
ཞིམ་བུ				19
ཞིམ་ལྟོ				4
ཞུ				14265
ཞུ་གསོལ				13
ཞུ་ངོ				1
ཞུ་ཆེན				848
ཞུ་དག				5
ཞུ་དོན				160
ཞུ་བ				9486
ཞུ་མཁན				88
ཞུ་མཆིད				20
ཞུ་མར				1
ཞུ་འཕྲིན				27
ཞུ་འབུལ				74
ཞུ་ཡིག				166
ཞུ་རྒྱ				1
ཞུ་རྗེས				7
ཞུ་རྟེན				59
ཞུ་ལན				27
ཞུ་ཤོག				2
ཞུ་སྣ				13
ཞུགས				26959
ཞུགས་མར				3
ཞུགས་མེ				1
ཞུགས་འབུལ				3
ཞུགས་ལམ				70
ཞུགས་ལིང				4
ཞུགས་ཤིང				18
ཞུད་པ				25
ཞུན་ཐར				20
ཞུན་ཐིགས				45
ཞུན་མ				138
ཞུན་མར				293
ཞུབ་ཅན				50
ཞུམ་པ				1206
ཞུམ་བུ				5
ཞུམ་ཞུམ				2
ཞུར				5
ཞུལ་ཞུལ				1
ཞུས				6404
ཞུས་དག				293
ཞུས་པ				4229
ཞེ				101021
ཞེ་ཁྲེལ				12
ཞེ་གཅིག				3
ཞེ་ངན				3
ཞེ་ནད				1
ཞེ་བཞག				3
ཞེ་མནའ				6
ཞེ་ཟོན				1
ཞེ་འདོད				291
ཞེ་འཛིན				7
ཞེ་རུས				1
ཞེ་རྩིས				4
ཞེ་ས				220
ཞེ་སུན				5
ཞེ་སྡང				15312
ཞེང་ཁ				3
ཞེད་པ				5
ཞེད་པོ				1
ཞེད་སྣང				5
ཞེན་ཆགས				217
ཞེན་དོན				406
ཞེན་པ				10483
ཞེན་འཁྲིས				45
ཞེན་འཛིན				259
ཞེན་ཡུལ				452
ཞེན་རིག				13
ཞེར་འདེབས				1
ཞོ				3016
ཞོ་ཁ				18
ཞོ་གྲོད				1
ཞོ་ཅན				10
ཞོ་ཆ				3
ཞོ་འགྱེད				1
ཞོ་འཐུང				24
ཞོ་འབྲས				4
ཞོ་རྩབས				2
ཞོ་རྩི				2
ཞོ་ཤ				100
ཞོག				2090
ཞོགས				139
ཞོགས་ཇ				2
ཞོགས་པ				43
ཞོགས་མ				12
ཞོད				29
ཞོད་འཇགས				1
ཞོན				1534
ཞོན་པ				909
ཞོམ་པ				49
ཞོར				538
ཞོལ				142
ཞོལ་ཁང				5
ཞོལ་གཡག				8
ཞོལ་ཆེན				11
ཞོལ་པོ				3
ཞོལ་ཕོ				1
ཞོལ་མོ				7
ཞོས				36
ཞྭ་གོས				23
ཞྭ་ཐེབ				10
ཞྭ་དཀར				5
ཞྭ་དམར				89
ཞྭ་དམར་པ				7
ཞྭ་ནག				59
ཞྭ་མོ				42
ཞྭ་སེར				5
ཟ				6689
ཟ་ཁང				2
ཟ་ཁུ				11
ཟ་ཉལ				76
ཟ་ཉེས་པ				2
ཟ་ཐང				14
ཟ་ཕྲུག				20
ཟ་བ				6144
ཟ་བསོད				1
ཟ་བྱེད				572
ཟ་མ				701
ཟ་མ་ཏོག				676
ཟ་མ་མོ				90
ཟ་ཚོད				17
ཟ་ཟི				35
ཟ་འགྲམ				31
ཟ་འདྲེ				165
ཟ་འཕྲུག				11
ཟ་འཕྲོ				13
ཟ་འོག				490
ཟ་རུ				5
ཟ་རྐང				3
ཟ་རྐོང				1
ཟ་རྒྱན				6
ཟ་ལུང				2
ཟ་སྐལ				15
ཟ་སྒོ				1
ཟ་ཧོར				453
ཟག				1426
ཟག་པ				10650
ཟག་ཕུང				2
ཟག་བཅས				4072
ཟག་བདེ				1
ཟག་བྱེད				79
ཟག་མེད				9360
ཟག་ཟད				204
ཟག་རྫས				88
ཟགས་པ				56
ཟང་ཐལ				1238
ཟང་མ				33
ཟང་ཟིང				3263
ཟང་ཡག				54
ཟངས				5467
ཟངས་ཁྲབ				30
ཟངས་གྲི				93
ཟངས་གླིང				61
ཟངས་ཆུང				5
ཟངས་ཐལ				9
ཟངས་དཀར				33
ཟངས་དམར				21
ཟངས་དུང				69
ཟངས་བུམ				28
ཟངས་མ				20
ཟངས་མཁན				1
ཟངས་མགར				1
ཟངས་མདོག				40
ཟངས་མིག				1
ཟངས་ཚགས				1
ཟངས་ཞུན				15
ཟངས་ཡིག				1
ཟངས་རི				55
ཟངས་རྔ				1
ཟངས་རྩི				2
ཟད་པ				8129
ཟད་པར				19
ཟད་ཕྱོགས				4
ཟད་བསྐལ				1
ཟད་མཐའ				40
ཟད་ཟད				12
ཟད་སྒོ				3
ཟན				5665
ཟན་ཆང				4
ཟན་དྲོན				1
ཟབ་ཐལ				1
ཟབ་དབྱངས				3
ཟབ་པ				5050
ཟབ་པོ				53
ཟབ་བགྲང				2
ཟབ་བརླིང				7
ཟབ་མོ				13238
ཟབ་ཞི				17
ཟབ་ཟོབ				6
ཟབ་འབོལ				2
ཟབ་སྐུད				1
ཟབས				319
ཟམ				65
ཟམ་ཆུ				1
ཟམ་པ				485
ཟམ་ཟིམ				3
ཟམ་ལྡེམ				1
ཟམ་སྟེགས				20
ཟར་མ				40
ཟར་ཟིར				8
ཟར་ཟུར				1
ཟར་ཟེར				2
ཟལ་མོ				49
ཟལ་མོ་སྒང				2
ཟལ་ཟུལ				2
ཟས				19701
ཟས་ཁ				2
ཟས་གཙང				700
ཟས་གོས				131
ཟས་ངན				43
ཟས་དཀར				15
ཟས་དུག				4
ཟས་ནོར				1464
ཟས་ཕུད				14
ཟས་བཅུད				44
ཟས་བཞི				4
ཟས་མཆོག				74
ཟས་ཚོད				11
ཟས་ལྷག				4
ཟས་སྐོམ				347
ཟས་སྣ				100
ཟས་སྤྱོད				30
ཟས་སྦྱིན་པ				1
ཟི་ཁྱིམ				12
ཟི་མ				4
ཟི་ར				11
ཟི་རི་རི				3
ཟི་ལ				1
ཟིང་ངེ་བ				6
ཟིང་པོ				12
ཟིང་བ				8
ཟིང་ཟིང				32
ཟིང་ལོང				4
ཟིན				22353
ཟིན་ཏིག				18
ཟིན་ཐུན				41
ཟིན་ཐོ				31
ཟིན་པ				8206
ཟིན་བྲིས				424
ཟིན་ཤིང				2
ཟིམ་བུ				45
ཟིམ་མེ				10
ཟིམ་ཟིམ				14
ཟིར་ཟིར				1
ཟིར་སྒྲ				1
ཟིལ				11159
ཟིལ་གནོན				806
ཟིལ་དངར				60
ཟིལ་པ				290
ཟིལ་མངར				27
ཟུག				1151
ཟུག་གཟེར				195
ཟུག་པ				880
ཟུག་རྔུ				1191
ཟུག་རྔུ་ཅན				7
ཟུང				9829
ཟུང་འཇུག				13160
ཟུང་ལྡན				169
ཟུང་སྡེབ				1
ཟུང་སྦྲེལ				1
ཟུངས				1595
ཟུངས་ཁྲག				4
ཟུན				40
ཟུབ་པ				4
ཟུམ་པ				81
ཟུར				10598
ཟུར་ཆག				136
ཟུར་ཉམས				11
ཟུར་ཐིག				60
ཟུར་ཐོག				1
ཟུར་པ				211
ཟུར་ཕུད				169
ཟུར་བཀོད				4
ཟུར་བཀོལ				19
ཟུར་མ				30
ཟུར་མིག				210
ཟུར་མེད				2
ཟུར་ཟ				3
ཟུར་འདེབས				40
ཟུར་འདོན				1
ཟུར་ལུགས				11
ཟུར་ལྕོག				2
ཟེ				249
ཟེ་ཁ				2
ཟེ་པྲོག				8
ཟེ་བ				187
ཟེ་མཇུག				1
ཟེ་མོ				7
ཟེ་ཚ				1
ཟེ་ཚྭ				13
ཟེ་འབྲུ				151
ཟེགས་པ				23
ཟེགས་མ				141
ཟེད				32
ཟེའུ				1
ཟེའུ་འབྲུ				769
ཟེར				28046
ཟེར་དུག				2
ཟེར་བ				13733
ཟེར་མ				46
ཟེར་མོ				9
ཟེར་རིགས				1
ཟེར་ལོ				3
ཟེར་སྒྲོས				8
ཟོ				1213
ཟོ་ཆུན				36
ཟོ་དོར				46
ཟོ་བ				41
ཟོ་བཟང				1
ཟོ་མདོག				13
ཟོ་མོ				1
ཟོ་རིས				83
ཟོ་ཤེ				1
ཟོག				132
ཟོག་པོ				92
ཟོག་རྫུན				9
ཟོང				562
ཟོན				152
ཟོན་པ				5
ཟོབ				30
ཟོམ				201
ཟོམ་པ				5
ཟོམ་རྔ				1
ཟོར				2483
ཟོར་ཁ				78
ཟོར་བ				105
ཟོར་བུ				1
ཟོར་མ				9
ཟོལ				390
ཟོལ་པོ				2
ཟོལ་བསྟོད				12
ཟོལ་མ				8
ཟོལ་མེད				62
ཟོལ་ཚིག				23
ཟོལ་ཟོག				98
ཟོལ་འཇོག				3
ཟོལ་སྒྲིབ				2
ཟོལ་སྦྱོར				63
ཟོས་པ				1689
ཟླ་གང				25
ཟླ་གམ				1371
ཟླ་གུར				3
ཟླ་གྲགས				762
ཟླ་གྲོགས				118
ཟླ་ཆུ				4
ཟླ་དཀར				7
ཟླ་དག				81
ཟླ་དུམ				4
ཟླ་ནག				4
ཟླ་ཕོགས				9
ཟླ་ཕྱེད				700
ཟླ་བ				31799
ཟླ་བཤོལ				37
ཟླ་བུ				6
ཟླ་བོ				239
ཟླ་བྲལ				109
ཟླ་མཇུག				19
ཟླ་མཚན				175
ཟླ་མཚམས				4
ཟླ་མཛེས				66
ཟླ་མེད་པ				12
ཟླ་མོ				14
ཟླ་ཚེས				529
ཟླ་ཞག				484
ཟླ་ཞལ				21
ཟླ་ཟེར				280
ཟླ་འདྲེས				2
ཟླ་འཕྲོ				2
ཟླ་འཛིན				18
ཟླ་འོད				687
ཟླ་རིས				9
ཟླ་རོགས				3
ཟླ་རྐང				59
ཟླ་རྒྱགས				2
ཟླ་ལྟར				17
ཟླ་ལྷག				19
ཟླ་སྐར				83
ཟླ་སྐྱེས				29
ཟླ་སྟོད				48
ཟླ་སྨད				44
ཟླུགས				2
ཟླུམ་ཐིག				20
ཟླུམ་པ				289
ཟླུམ་པོ				2028
ཟླུམ་འཁོར				1
ཟླུམ་སྐོར				146
ཟླུམས				7
ཟློ་བ				60
ཟློག				3659
ཟློག་ཐབས				29
ཟློག་པ				1815
ཟློག་སྒྱུར				266
ཟློས				1710
ཟློས་གར				796
ཟློས་པ				473
ཟློས་བུ				16
ཟློས་རྩོད				1
ཟློས་སྐྱོན				76
འཁང་བ				7
འཁང་ར				16
འཁངས་པ				1
འཁན་པ				4
འཁམས་པ				8
འཁར་གཞོང				108
འཁར་གསིལ				9
འཁར་ཕོར				8
འཁར་བ				377
འཁར་རྔ				67
འཁར་སྡེར				3
འཁལ་བ				42
འཁུ་བ				87
འཁུན་པ				32
འཁུན་སྒྲ				2
འཁུམ་པ				25
འཁུམས་པ				91
འཁུར་བ				117
འཁུལ་བ				8
འཁུས་པ				24
འཁེངས་པ				3
འཁེལ་བ				17
འཁོགས་པ				72
འཁོང་བ				4
འཁོད་པ				2332
འཁོན				1709
འཁོན་གཅུགས				7
འཁོན་གྲིབ				11
འཁོན་དགྲ				2
འཁོན་པ				125
འཁོན་ཞུགས				1
འཁོན་འགྲས				3
འཁོན་འཛིན				56
འཁོབ				96
འཁོབ་པ				14
འཁོབས་པ				4
འཁོར				57883
འཁོར་ཁ				32
འཁོར་གཏན				27
འཁོར་གཡོག				146
འཁོར་གསུམ				130
འཁོར་ཉན				12
འཁོར་བ				25088
འཁོར་བཅས				7952
འཁོར་བྱེད				38
འཁོར་མ				140
འཁོར་མཐའ				20
འཁོར་མོ				87
འཁོར་ཞག				3
འཁོར་ཟུག				1
འཁོར་ཟླུམ				3
འཁོར་འདབ				26
འཁོར་འདབས				10
འཁོར་འདས				14022
འཁོར་ཡུག				752
འཁོར་ཡུན				1
འཁོར་ཡུལ				22
འཁོར་རེས				1
འཁོར་རྒྱ				5
འཁོར་ལོ				50792
འཁོར་ལོ་ཅན				44
འཁོར་ལྷ				7
འཁོར་ས				158
འཁོར་སེམས				50
འཁོར་སེམས་བྱུང				7
འཁོལ				136
འཁོལ་པོ				2
འཁོལ་བ				80
འཁོས་པ				3
འཁྱག				10
འཁྱག་པ				77
འཁྱག་རོམ				20
འཁྱག་སྣང				2
འཁྱགས་པ				96
འཁྱགས་རུམ				5
འཁྱགས་རོམ				11
འཁྱམ་པ				150
འཁྱམ་པོ				21
འཁྱམས་པ				789
འཁྱར་པོ				4
འཁྱར་བ				32
འཁྱལ་པ				68
འཁྱལ་བ				37
འཁྱལ་ཚིག				10
འཁྱིག				10
འཁྱིམས				11
འཁྱིམས་པ				12
འཁྱིར་བ				1
འཁྱིལ་པ				1448
འཁྱུག				285
འཁྱུག་ཆེན				2
འཁྱུག་པ				113
འཁྱུག་པོ				2
འཁྱུགས་པ				73
འཁྱུད་པ				1469
འཁྱུར་བ				3
འཁྱུས་པ				2
འཁྱེར་བ				339
འཁྱེར་སོ				30
འཁྱོག				613
འཁྱོག་པ				28
འཁྱོག་པོ				53
འཁྱོགས་པ				44
འཁྱོང་བ				1
འཁྱོངས་པ				22
འཁྱོམ་པ				4
འཁྱོམས				3
འཁྱོམས་པ				7
འཁྱོར				78
འཁྱོར་པོ				4
འཁྱོར་བ				10
འཁྱོལ་བ				80
འཁྱོས་མ				1
འཁྲ་བ				2
འཁྲབ་པ				60
འཁྲབས་པ				2
འཁྲས་པ				1
འཁྲི་བ				455
འཁྲི་ཤིང				368
འཁྲི་ས				4
འཁྲིག				450
འཁྲིག་པ				1110
འཁྲིགས་པ				556
འཁྲིད་པ				285
འཁྲིལ་བ				118
འཁྲིལ་ལྡེམ				3
འཁྲིལ་ཤིང				2
འཁྲིས་པ				33
འཁྲུ་ནད				1
འཁྲུ་བ				285
འཁྲུག				1242
འཁྲུག་པ				1947
འཁྲུག་ཟིང				2
འཁྲུག་རྩོད				199
འཁྲུག་ལས				1
འཁྲུག་ལོང				182
འཁྲུགས་པ				3335
འཁྲུགས་ཚད				2
འཁྲུགས་སྡེབ				6
འཁྲུང་བ				9
འཁྲུངས་པ				820
འཁྲུངས་ཚེས				1
འཁྲུངས་ཡུལ				88
འཁྲུངས་རབས				94
འཁྲུངས་སྐར				4
འཁྲུད་པ				161
འཁྲུན				3
འཁྲུལ་བ				3035
འཁྲུལ་རྒྱུ				292
འཁྲུལ་ཤེས				370
འཁྲུལ་སོ				1
འཁྲུལ་སྣང				1772
འཁྲུས་པ				11
འཁྲེན་པ				38
འཁྲོག				20
འཁྲོགས་པ				4
འཁྲོབས				2
འཁྲོལ་ཆ				1
འཁྲོལ་བ				193
འགག				2971
འགག་གནས				11
འགག་ནད				2
འགག་པ				5200
འགག་རིང				2
འགག་སྒོ				2
འགགས་པ				3046
འགང				19
འགངས				15
འགངས་ཆེན				2
འགན				72
འགན་ཁུར				6
འགན་འཇིར				1
འགབ				84
འགབ་པ				4
འགབ་འདྲེ				9
འགམ་པ				2
འགའ				32013
འགལ་ཆ				3
འགལ་བ				15066
འགལ་བྱེད				84
འགལ་ཟླ				767
འགལ་འདུ				33
འགལ་འབྲེལ				217
འགལ་རྐྱེན				2665
འགལ་རྟགས				409
འགས་པ				76
འགི				2
འགི་ཝང				2
འགིའུ་ཝང				10
འགུགས་པ				812
འགུགས་སྔགས				61
འགུམ་པ				114
འགུམས་པ				39
འགུར་ཞོ				1
འགུལ་བ				469
འགུལ་འགུལ				3
འགུལ་སྐྱོད				10
འགེགས་པ				40
འགེངས་པ				304
འགེབས་པ				80
འགེམས་པ				11
འགེལ་གཡག				6
འགེལ་བ				47
འགོ				479
འགོ་ཁྲིད				1
འགོ་དཔོན				6
འགོ་ནད				71
འགོ་པ				20
འགོ་བ				231
འགོ་བརྗོད				3
འགོ་མ				19
འགོ་མཇུག				14
འགོ་མི				3
འགོ་འདྲེན				21
འགོ་འཛིན				30
འགོ་འཛུགས				6
འགོ་རིམས				1
འགོ་རྩོམ				6
འགོ་སྣམ				1
འགོག				2396
འགོག་པ				11778
འགོག་བདེན				962
འགོག་སྲུང				2
འགོང་པོ				574
འགོང་བ				83
འགོད་པ				3093
འགོམ་པ				24
འགོམས				22
འགོར་ཐོགས				2
འགོར་བ				73
འགོར་སྐྱོན				1
འགོལ་པོ				1
འགོལ་བ				5
འགོས				1025
འགོས་ནད				10
འགོས་པ				21
འགྱང་བ				16
འགྱངས་པ				67
འགྱིག				1
འགྱིང་ཉམས				3
འགྱིང་བ				288
འགྱིང་བག				261
འགྱིང་ཚུལ				35
འགྱིང་འགྲོས				3
འགྱིང་སྟབས				64
འགྱིངས				53
འགྱིངས་པ				42
འགྱུ་བ				1213
འགྱུར་ཕྱག				14
འགྱུར་ཕྱོགས				2
འགྱུར་བ				55637
འགྱུར་བཅོས				168
འགྱུར་བྱང				39
འགྱུར་བྱེད				91
འགྱུར་མེད				2009
འགྱུར་ཚིག				4
འགྱུར་ལྡོག				22
འགྱུས་པ				112
འགྱེད				1415
འགྱེད་པ				1161
འགྱེར་བ				2
འགྱེལ་བ				244
འགྱེས་པ				46
འགྱོག				3
འགྱོགས				7
འགྱོགས་བྱེད				2
འགྱོད་པ				2652
འགྱོད་བཤགས				36
འགྱོད་ཚངས				88
འགྱོད་སེམས				29
འགྲང་བ				22
འགྲངས་པ				225
འགྲན་དོ				2
འགྲན་པ				386
